0, 0, 0.027752, 
1, 0, 0.148615, 
2, 0, 0.263052, 
3, 0, 0.463140, 
144, 2, 23.661611, 95.519745, 36.364285, 468, 196.955170, 6.137383, 230, 
145, 2, 23.826395, 88.336449, 28.507277, 481, 189.600830, 2.329218, 40, 
146, 1, 23.998009, 79.713493, 20.558100, 480, 
147, 1, 24.161310, 72.854103, 16.744852, 477, 
148, 1, 24.326761, 56.421776, 12.227978, 473, 
149, 1, 24.496533, 37.781265, 8.010962, 334, 
150, 1, 24.657723, 19.476048, 4.783433, 167, 
151, 0, 24.825312, 
152, 0, 24.986346, 
153, 0, 25.150344, 
154, 0, 25.312456, 
155, 0, 25.486125, 
156, 0, 25.647142, 
157, 0, 25.806148, 
158, 0, 26.003431, 
159, 0, 26.230435, 
160, 0, 26.398506, 
161, 0, 26.553862, 
162, 0, 26.718591, 
163, 0, 26.881340, 
164, 0, 27.046785, 
165, 0, 27.214656, 
166, 0, 27.370117, 
167, 0, 27.537703, 
168, 0, 27.702991, 
169, 0, 27.866833, 
170, 0, 28.026621, 
171, 0, 28.207061, 
172, 0, 28.367072, 
173, 0, 28.530347, 
174, 0, 28.714258, 
175, 0, 28.886951, 
176, 0, 29.056571, 
177, 0, 29.223399, 
178, 0, 29.383096, 
179, 0, 29.546571, 
180, 0, 29.720614, 
181, 0, 29.887414, 
182, 0, 30.043064, 
183, 0, 30.207205, 
184, 0, 30.359930, 
185, 0, 30.521924, 
186, 0, 30.682967, 
187, 0, 30.848013, 
188, 0, 31.003167, 
189, 0, 31.162634, 
190, 0, 31.318890, 
191, 0, 31.486822, 
192, 0, 31.647943, 
193, 0, 31.806984, 
194, 0, 31.962636, 
195, 0, 32.119175, 
196, 0, 32.275192, 
197, 0, 32.434730, 
198, 0, 32.607640, 
199, 0, 32.767591, 
